item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM06980,TXN02333,PROD0405,1,3374.37,0,3374.37
ITEM06981,TXN02333,PROD0438,2,3785.99,10,6814.78
ITEM06982,TXN02333,PROD0272,3,647.07,15,1650.03
ITEM06983,TXN02333,PROD0491,1,4199.2,15,3569.32
ITEM06984,TXN02334,PROD0077,2,930.93,0,1861.86
ITEM06985,TXN02334,PROD0392,2,527.15,0,1054.3
ITEM06986,TXN02334,PROD0059,2,3527.29,5,6701.85
ITEM06987,TXN02334,PROD0281,2,1091.69,5,2074.21
ITEM06988,TXN02335,PROD0289,2,2630.86,15,4472.46
ITEM06989,TXN02336,PROD0246,1,4190.69,0,4190.69
ITEM06990,TXN02336,PROD0430,3,200.24,15,510.61
ITEM06991,TXN02336,PROD0365,3,483.84,10,1306.37
ITEM06992,TXN02336,PROD0052,2,2085.59,0,4171.18
ITEM06993,TXN02336,PROD0347,1,1631.45,0,1631.45
ITEM06994,TXN02337,PROD0016,2,659.42,0,1318.84
ITEM06995,TXN02337,PROD0251,2,1478.19,0,2956.38
ITEM06996,TXN02338,PROD0461,2,369.42,15,628.01
ITEM06997,TXN02338,PROD0344,3,512.92,10,1384.88
ITEM06998,TXN02338,PROD0150,2,4748.52,5,9022.19
ITEM06999,TXN02338,PROD0387,2,4255.8,10,7660.44
ITEM07000,TXN02339,PROD0451,1,1193.83,15,1014.76
ITEM07001,TXN02339,PROD0274,2,3905.22,15,6638.87
ITEM07002,TXN02339,PROD0468,2,1637.84,10,2948.11
ITEM07003,TXN02340,PROD0205,2,2393.34,0,4786.68
ITEM07004,TXN02340,PROD0469,2,4418.71,15,7511.81
ITEM07005,TXN02341,PROD0227,1,926.31,10,833.68
ITEM07006,TXN02341,PROD0081,3,2043.57,5,5824.17
ITEM07007,TXN02341,PROD0115,2,3506.32,0,7012.64
ITEM07008,TXN02341,PROD0334,1,576.46,5,547.64
ITEM07009,TXN02341,PROD0421,3,947.96,10,2559.49
ITEM07010,TXN02342,PROD0478,3,271.59,5,774.03
ITEM07011,TXN02342,PROD0481,3,4613.51,5,13148.5
ITEM07012,TXN02342,PROD0211,1,2813.2,0,2813.2
ITEM07013,TXN02342,PROD0154,3,4670.76,5,13311.67
ITEM07014,TXN02343,PROD0038,3,3936.43,0,11809.29
ITEM07015,TXN02343,PROD0473,1,2937.71,5,2790.82
ITEM07016,TXN02343,PROD0338,3,4084.97,10,11029.42
ITEM07017,TXN02344,PROD0148,2,236.52,10,425.74
ITEM07018,TXN02344,PROD0482,2,2434.61,0,4869.22
ITEM07019,TXN02344,PROD0086,2,3570.7,10,6427.26
ITEM07020,TXN02344,PROD0295,1,2996.88,0,2996.88
ITEM07021,TXN02344,PROD0316,3,4505.99,15,11490.27
ITEM07022,TXN02345,PROD0304,2,3194.1,5,6068.79
ITEM07023,TXN02345,PROD0124,1,794.02,5,754.32
ITEM07024,TXN02346,PROD0011,3,3654.25,10,9866.48
ITEM07025,TXN02346,PROD0034,3,2293.27,5,6535.82
ITEM07026,TXN02347,PROD0445,3,3463.95,10,9352.66
ITEM07027,TXN02347,PROD0433,2,1386.06,15,2356.3
ITEM07028,TXN02347,PROD0118,1,3471.67,0,3471.67
ITEM07029,TXN02347,PROD0386,1,4712.94,0,4712.94
ITEM07030,TXN02348,PROD0289,2,2630.86,0,5261.72
ITEM07031,TXN02348,PROD0239,2,3132.98,10,5639.36
ITEM07032,TXN02348,PROD0342,2,344.71,5,654.95
ITEM07033,TXN02349,PROD0286,3,1111.81,5,3168.66
ITEM07034,TXN02350,PROD0396,2,711.23,15,1209.09
ITEM07035,TXN02351,PROD0333,2,577.21,10,1038.98
ITEM07036,TXN02351,PROD0469,1,4418.71,5,4197.77
ITEM07037,TXN02351,PROD0232,1,1480.27,0,1480.27
ITEM07038,TXN02351,PROD0325,2,326.12,10,587.02
ITEM07039,TXN02351,PROD0304,1,3194.1,15,2714.98
ITEM07040,TXN02352,PROD0359,2,2053.51,0,4107.02
ITEM07041,TXN02352,PROD0387,2,4255.8,5,8086.02
ITEM07042,TXN02353,PROD0455,2,1871.21,15,3181.06
ITEM07043,TXN02354,PROD0364,1,1243.72,10,1119.35
ITEM07044,TXN02354,PROD0300,3,1896.79,15,4836.81
ITEM07045,TXN02354,PROD0125,1,574.23,0,574.23
ITEM07046,TXN02355,PROD0050,2,936.68,15,1592.36
ITEM07047,TXN02355,PROD0285,2,895.74,0,1791.48
ITEM07048,TXN02356,PROD0053,3,3373.69,10,9108.96
ITEM07049,TXN02356,PROD0188,1,4540.47,10,4086.42
ITEM07050,TXN02356,PROD0339,3,1634.15,15,4167.08
ITEM07051,TXN02356,PROD0018,3,4407.44,15,11238.97
ITEM07052,TXN02356,PROD0485,1,734.09,10,660.68
ITEM07053,TXN02357,PROD0486,2,1657.79,10,2984.02
ITEM07054,TXN02357,PROD0417,1,621.79,0,621.79
ITEM07055,TXN02357,PROD0428,1,4297.39,10,3867.65
ITEM07056,TXN02357,PROD0139,3,2705.04,10,7303.61
ITEM07057,TXN02357,PROD0144,1,3027.08,0,3027.08
ITEM07058,TXN02358,PROD0183,2,3968.77,10,7143.79
ITEM07059,TXN02358,PROD0368,3,815.36,15,2079.17
ITEM07060,TXN02358,PROD0332,3,4445.66,15,11336.43
ITEM07061,TXN02358,PROD0267,1,4034.01,5,3832.31
ITEM07062,TXN02359,PROD0392,2,527.15,15,896.15
ITEM07063,TXN02359,PROD0212,3,2037.65,0,6112.95
ITEM07064,TXN02359,PROD0354,3,1699.95,5,4844.86
ITEM07065,TXN02359,PROD0068,1,1744.06,10,1569.65
ITEM07066,TXN02359,PROD0229,2,688.03,5,1307.26
ITEM07067,TXN02360,PROD0240,3,4652.67,10,12562.21
ITEM07068,TXN02360,PROD0121,3,4810.13,0,14430.39
ITEM07069,TXN02360,PROD0323,3,250.29,0,750.87
ITEM07070,TXN02360,PROD0093,1,581.15,0,581.15
ITEM07071,TXN02360,PROD0496,1,4128.17,0,4128.17
ITEM07072,TXN02361,PROD0188,2,4540.47,10,8172.85
ITEM07073,TXN02362,PROD0310,1,2059.86,10,1853.87
ITEM07074,TXN02362,PROD0071,1,4196.65,0,4196.65
ITEM07075,TXN02362,PROD0347,3,1631.45,0,4894.35
ITEM07076,TXN02363,PROD0453,2,2145.52,0,4291.04
ITEM07077,TXN02363,PROD0423,2,3188.38,0,6376.76
ITEM07078,TXN02363,PROD0270,1,2511.85,0,2511.85
ITEM07079,TXN02363,PROD0020,1,4594.26,15,3905.12
ITEM07080,TXN02364,PROD0179,2,1638.05,15,2784.68
ITEM07081,TXN02365,PROD0135,3,2452.82,0,7358.46
ITEM07082,TXN02365,PROD0461,1,369.42,5,350.95
ITEM07083,TXN02365,PROD0077,1,930.93,15,791.29
ITEM07084,TXN02366,PROD0262,3,1133.87,5,3231.53
ITEM07085,TXN02367,PROD0201,2,1125.85,10,2026.53
ITEM07086,TXN02368,PROD0122,1,677.75,15,576.09
ITEM07087,TXN02369,PROD0236,3,2177.44,5,6205.7
ITEM07088,TXN02369,PROD0122,3,677.75,0,2033.25
ITEM07089,TXN02369,PROD0445,3,3463.95,5,9872.26
ITEM07090,TXN02369,PROD0128,1,2053.63,15,1745.59
ITEM07091,TXN02370,PROD0471,2,3852.12,0,7704.24
ITEM07092,TXN02370,PROD0012,3,675.67,15,1722.96
ITEM07093,TXN02370,PROD0319,3,3302.28,0,9906.84
ITEM07094,TXN02370,PROD0026,3,3271.58,5,9324.0
ITEM07095,TXN02370,PROD0467,3,3254.4,15,8298.72
ITEM07096,TXN02371,PROD0348,1,1643.58,5,1561.4
ITEM07097,TXN02371,PROD0132,3,2453.39,0,7360.17
ITEM07098,TXN02371,PROD0375,2,1522.68,15,2588.56
ITEM07099,TXN02372,PROD0415,1,976.77,10,879.09
ITEM07100,TXN02372,PROD0184,3,1797.64,5,5123.27
ITEM07101,TXN02372,PROD0403,2,600.94,5,1141.79
ITEM07102,TXN02372,PROD0315,3,1100.3,10,2970.81
ITEM07103,TXN02373,PROD0297,1,2580.57,0,2580.57
ITEM07104,TXN02373,PROD0432,3,1902.16,0,5706.48
ITEM07105,TXN02373,PROD0165,2,4873.86,15,8285.56
ITEM07106,TXN02374,PROD0206,2,4142.48,5,7870.71
ITEM07107,TXN02375,PROD0244,3,2655.7,10,7170.39
ITEM07108,TXN02375,PROD0118,1,3471.67,15,2950.92
ITEM07109,TXN02375,PROD0152,2,3283.42,5,6238.5
ITEM07110,TXN02376,PROD0435,1,2074.26,0,2074.26
ITEM07111,TXN02376,PROD0326,1,3169.4,10,2852.46
ITEM07112,TXN02376,PROD0252,2,1509.7,10,2717.46
ITEM07113,TXN02377,PROD0331,1,4045.27,15,3438.48
ITEM07114,TXN02378,PROD0321,3,3887.54,10,10496.36
ITEM07115,TXN02378,PROD0480,2,2724.7,0,5449.4
ITEM07116,TXN02378,PROD0129,2,318.44,15,541.35
ITEM07117,TXN02378,PROD0448,3,3503.76,15,8934.59
ITEM07118,TXN02379,PROD0310,2,2059.86,15,3501.76
ITEM07119,TXN02379,PROD0466,1,233.74,15,198.68
ITEM07120,TXN02380,PROD0112,1,3593.15,15,3054.18
ITEM07121,TXN02381,PROD0462,3,3403.85,0,10211.55
ITEM07122,TXN02381,PROD0001,1,2323.55,10,2091.2
ITEM07123,TXN02381,PROD0187,2,235.71,0,471.42
ITEM07124,TXN02381,PROD0432,3,1902.16,0,5706.48
ITEM07125,TXN02381,PROD0034,3,2293.27,0,6879.81
ITEM07126,TXN02382,PROD0178,1,905.99,0,905.99
ITEM07127,TXN02383,PROD0455,3,1871.21,5,5332.95
ITEM07128,TXN02384,PROD0304,1,3194.1,0,3194.1
ITEM07129,TXN02384,PROD0019,1,3159.79,10,2843.81
ITEM07130,TXN02385,PROD0015,3,2273.39,15,5797.14
ITEM07131,TXN02386,PROD0091,1,3727.88,10,3355.09
ITEM07132,TXN02387,PROD0132,1,2453.39,0,2453.39
ITEM07133,TXN02387,PROD0013,2,2786.21,15,4736.56
ITEM07134,TXN02387,PROD0472,2,4808.22,15,8173.97
ITEM07135,TXN02387,PROD0089,2,956.36,15,1625.81
ITEM07136,TXN02388,PROD0249,3,3267.69,5,9312.92
ITEM07137,TXN02388,PROD0329,2,3070.71,0,6141.42
ITEM07138,TXN02388,PROD0497,2,1746.09,0,3492.18
ITEM07139,TXN02389,PROD0177,2,570.71,15,970.21
ITEM07140,TXN02390,PROD0163,3,845.49,10,2282.82
ITEM07141,TXN02390,PROD0092,1,1555.24,10,1399.72
ITEM07142,TXN02390,PROD0424,3,1168.52,15,2979.73
ITEM07143,TXN02390,PROD0218,2,4963.92,5,9431.45
ITEM07144,TXN02390,PROD0148,3,236.52,5,674.08
ITEM07145,TXN02391,PROD0408,2,3217.95,15,5470.51
ITEM07146,TXN02391,PROD0303,3,1720.42,5,4903.2
ITEM07147,TXN02391,PROD0290,2,899.85,5,1709.71
ITEM07148,TXN02391,PROD0330,2,3143.15,10,5657.67
ITEM07149,TXN02391,PROD0237,3,1200.98,5,3422.79
ITEM07150,TXN02392,PROD0206,1,4142.48,15,3521.11
ITEM07151,TXN02392,PROD0124,1,794.02,5,754.32
ITEM07152,TXN02392,PROD0488,3,3221.93,15,8215.92
ITEM07153,TXN02392,PROD0301,1,2378.35,10,2140.51
ITEM07154,TXN02393,PROD0423,3,3188.38,15,8130.37
ITEM07155,TXN02393,PROD0139,1,2705.04,5,2569.79
ITEM07156,TXN02393,PROD0127,1,497.06,5,472.21
ITEM07157,TXN02393,PROD0301,1,2378.35,5,2259.43
ITEM07158,TXN02394,PROD0399,2,772.57,5,1467.88
ITEM07159,TXN02394,PROD0207,2,325.3,0,650.6
ITEM07160,TXN02394,PROD0223,2,2815.27,15,4785.96
ITEM07161,TXN02394,PROD0030,2,4860.92,0,9721.84
ITEM07162,TXN02395,PROD0126,2,1818.45,10,3273.21
ITEM07163,TXN02396,PROD0066,3,2399.39,5,6838.26
ITEM07164,TXN02396,PROD0261,2,3287.24,5,6245.76
ITEM07165,TXN02396,PROD0088,2,4542.9,5,8631.51
ITEM07166,TXN02397,PROD0323,1,250.29,0,250.29
ITEM07167,TXN02397,PROD0103,3,1520.0,15,3876.0
ITEM07168,TXN02397,PROD0377,2,3378.7,10,6081.66
ITEM07169,TXN02397,PROD0450,3,2984.59,5,8506.08
ITEM07170,TXN02397,PROD0339,3,1634.15,15,4167.08
ITEM07171,TXN02398,PROD0025,3,730.75,5,2082.64
ITEM07172,TXN02399,PROD0161,2,4504.54,5,8558.63
ITEM07173,TXN02399,PROD0381,2,2097.82,0,4195.64
ITEM07174,TXN02400,PROD0145,3,841.87,15,2146.77
ITEM07175,TXN02400,PROD0277,1,2905.86,5,2760.57
ITEM07176,TXN02401,PROD0120,2,3961.78,5,7527.38
ITEM07177,TXN02401,PROD0095,3,1330.86,0,3992.58
ITEM07178,TXN02401,PROD0322,2,1694.48,10,3050.06
ITEM07179,TXN02402,PROD0394,3,2256.65,5,6431.45
ITEM07180,TXN02402,PROD0499,3,529.62,15,1350.53
ITEM07181,TXN02402,PROD0387,1,4255.8,10,3830.22
ITEM07182,TXN02403,PROD0006,2,1071.62,0,2143.24
ITEM07183,TXN02403,PROD0228,3,3109.21,10,8394.87
ITEM07184,TXN02404,PROD0497,1,1746.09,10,1571.48
ITEM07185,TXN02404,PROD0111,1,3668.16,15,3117.94
ITEM07186,TXN02404,PROD0464,3,2925.99,0,8777.97
ITEM07187,TXN02405,PROD0164,1,403.97,0,403.97
ITEM07188,TXN02406,PROD0265,2,419.95,5,797.9
ITEM07189,TXN02406,PROD0007,3,4085.14,10,11029.88
ITEM07190,TXN02406,PROD0153,1,3544.49,5,3367.27
ITEM07191,TXN02406,PROD0128,1,2053.63,15,1745.59
ITEM07192,TXN02407,PROD0133,2,4957.67,10,8923.81
ITEM07193,TXN02407,PROD0031,1,1643.34,0,1643.34
ITEM07194,TXN02407,PROD0364,2,1243.72,0,2487.44
ITEM07195,TXN02407,PROD0439,2,268.63,5,510.4
ITEM07196,TXN02407,PROD0332,1,4445.66,0,4445.66
ITEM07197,TXN02408,PROD0469,1,4418.71,5,4197.77
ITEM07198,TXN02408,PROD0373,2,1391.74,5,2644.31
ITEM07199,TXN02408,PROD0152,1,3283.42,0,3283.42
ITEM07200,TXN02408,PROD0037,3,4109.51,10,11095.68
ITEM07201,TXN02408,PROD0132,3,2453.39,15,6256.14
ITEM07202,TXN02409,PROD0482,3,2434.61,10,6573.45
ITEM07203,TXN02409,PROD0394,3,2256.65,0,6769.95
ITEM07204,TXN02409,PROD0374,2,4031.87,5,7660.55
ITEM07205,TXN02410,PROD0163,2,845.49,10,1521.88
ITEM07206,TXN02410,PROD0180,2,221.66,0,443.32
ITEM07207,TXN02411,PROD0242,3,1772.55,0,5317.65
ITEM07208,TXN02411,PROD0197,1,4728.24,10,4255.42
ITEM07209,TXN02412,PROD0395,3,1564.81,15,3990.27
ITEM07210,TXN02412,PROD0461,2,369.42,15,628.01
ITEM07211,TXN02412,PROD0281,3,1091.69,5,3111.32
ITEM07212,TXN02412,PROD0483,1,4526.24,15,3847.3
ITEM07213,TXN02413,PROD0421,2,947.96,10,1706.33
ITEM07214,TXN02414,PROD0230,3,4198.87,10,11336.95
ITEM07215,TXN02414,PROD0375,2,1522.68,15,2588.56
ITEM07216,TXN02414,PROD0156,2,531.56,5,1009.96
ITEM07217,TXN02414,PROD0027,3,2816.2,0,8448.6
ITEM07218,TXN02414,PROD0152,2,3283.42,15,5581.81
ITEM07219,TXN02415,PROD0091,3,3727.88,15,9506.09
ITEM07220,TXN02415,PROD0476,3,3901.95,15,9949.97
ITEM07221,TXN02415,PROD0263,1,4004.9,0,4004.9
ITEM07222,TXN02415,PROD0330,2,3143.15,5,5971.98
ITEM07223,TXN02415,PROD0231,2,864.12,5,1641.83
ITEM07224,TXN02416,PROD0147,1,4285.53,10,3856.98
ITEM07225,TXN02416,PROD0289,1,2630.86,0,2630.86
ITEM07226,TXN02416,PROD0146,3,2481.4,15,6327.57
ITEM07227,TXN02416,PROD0134,2,4690.72,5,8912.37
ITEM07228,TXN02416,PROD0355,1,904.52,5,859.29
ITEM07229,TXN02417,PROD0253,1,3884.29,10,3495.86
ITEM07230,TXN02417,PROD0152,2,3283.42,0,6566.84
ITEM07231,TXN02417,PROD0224,1,3061.51,15,2602.28
ITEM07232,TXN02417,PROD0279,2,3964.25,0,7928.5
ITEM07233,TXN02417,PROD0096,3,4712.97,5,13431.96
ITEM07234,TXN02418,PROD0260,1,4861.01,10,4374.91
ITEM07235,TXN02418,PROD0449,1,4691.7,15,3987.94
ITEM07236,TXN02418,PROD0217,1,3743.28,5,3556.12
ITEM07237,TXN02418,PROD0028,3,376.67,5,1073.51
ITEM07238,TXN02419,PROD0259,1,624.37,15,530.71
ITEM07239,TXN02420,PROD0111,2,3668.16,5,6969.5
ITEM07240,TXN02421,PROD0300,3,1896.79,0,5690.37
ITEM07241,TXN02421,PROD0059,2,3527.29,10,6349.12
ITEM07242,TXN02421,PROD0369,2,4453.65,0,8907.3
ITEM07243,TXN02421,PROD0431,2,1747.9,0,3495.8
ITEM07244,TXN02422,PROD0420,1,731.27,15,621.58
ITEM07245,TXN02422,PROD0267,1,4034.01,0,4034.01
ITEM07246,TXN02422,PROD0341,1,1819.85,10,1637.87
ITEM07247,TXN02423,PROD0459,2,1159.48,5,2203.01
ITEM07248,TXN02423,PROD0259,2,624.37,5,1186.3
ITEM07249,TXN02424,PROD0043,1,1144.01,5,1086.81
ITEM07250,TXN02424,PROD0059,2,3527.29,10,6349.12
ITEM07251,TXN02425,PROD0282,2,1261.61,5,2397.06
ITEM07252,TXN02426,PROD0315,1,1100.3,15,935.25
ITEM07253,TXN02426,PROD0358,2,3652.97,0,7305.94
ITEM07254,TXN02427,PROD0274,1,3905.22,5,3709.96
ITEM07255,TXN02427,PROD0202,1,3082.61,5,2928.48
ITEM07256,TXN02427,PROD0031,2,1643.34,0,3286.68
ITEM07257,TXN02428,PROD0170,1,2822.44,10,2540.2
ITEM07258,TXN02428,PROD0298,2,4344.77,10,7820.59
ITEM07259,TXN02429,PROD0194,3,2323.88,15,5925.89
ITEM07260,TXN02429,PROD0396,2,711.23,15,1209.09
ITEM07261,TXN02429,PROD0319,3,3302.28,10,8916.16
ITEM07262,TXN02429,PROD0284,3,3661.75,0,10985.25
ITEM07263,TXN02429,PROD0025,3,730.75,10,1973.03
ITEM07264,TXN02430,PROD0068,1,1744.06,5,1656.86
ITEM07265,TXN02430,PROD0242,2,1772.55,0,3545.1
ITEM07266,TXN02430,PROD0152,1,3283.42,0,3283.42
ITEM07267,TXN02431,PROD0361,3,4952.53,10,13371.83
ITEM07268,TXN02432,PROD0257,1,1268.15,15,1077.93
ITEM07269,TXN02432,PROD0410,1,654.13,0,654.13
ITEM07270,TXN02432,PROD0368,2,815.36,0,1630.72
ITEM07271,TXN02432,PROD0163,3,845.49,10,2282.82
ITEM07272,TXN02432,PROD0380,1,1060.67,0,1060.67
ITEM07273,TXN02433,PROD0480,2,2724.7,5,5176.93
ITEM07274,TXN02433,PROD0003,3,759.88,10,2051.68
ITEM07275,TXN02433,PROD0455,2,1871.21,5,3555.3
ITEM07276,TXN02434,PROD0444,1,4756.03,10,4280.43
ITEM07277,TXN02434,PROD0040,1,2737.75,0,2737.75
ITEM07278,TXN02435,PROD0439,2,268.63,5,510.4
ITEM07279,TXN02435,PROD0154,2,4670.76,5,8874.44
ITEM07280,TXN02435,PROD0440,1,2287.87,15,1944.69
ITEM07281,TXN02436,PROD0418,2,1258.79,10,2265.82
ITEM07282,TXN02437,PROD0125,2,574.23,15,976.19
ITEM07283,TXN02438,PROD0299,1,4468.93,10,4022.04
ITEM07284,TXN02438,PROD0438,2,3785.99,5,7193.38
ITEM07285,TXN02438,PROD0381,3,2097.82,15,5349.44
ITEM07286,TXN02438,PROD0426,3,4083.76,0,12251.28
ITEM07287,TXN02439,PROD0489,3,3212.66,0,9637.98
ITEM07288,TXN02440,PROD0284,2,3661.75,5,6957.32
ITEM07289,TXN02441,PROD0193,1,376.4,5,357.58
ITEM07290,TXN02441,PROD0021,2,1872.85,15,3183.84
ITEM07291,TXN02442,PROD0117,1,4581.61,10,4123.45
ITEM07292,TXN02442,PROD0146,1,2481.4,15,2109.19
ITEM07293,TXN02442,PROD0106,3,1921.17,15,4898.98
ITEM07294,TXN02442,PROD0085,2,2322.09,15,3947.55
ITEM07295,TXN02442,PROD0309,2,3857.53,10,6943.55
ITEM07296,TXN02443,PROD0470,3,4530.85,0,13592.55
ITEM07297,TXN02444,PROD0147,1,4285.53,15,3642.7
ITEM07298,TXN02444,PROD0416,2,4020.22,15,6834.37
ITEM07299,TXN02444,PROD0224,1,3061.51,0,3061.51
ITEM07300,TXN02444,PROD0116,3,1035.4,5,2950.89
ITEM07301,TXN02444,PROD0478,3,271.59,10,733.29
ITEM07302,TXN02445,PROD0242,3,1772.55,10,4785.89
ITEM07303,TXN02445,PROD0010,2,822.06,15,1397.5
ITEM07304,TXN02445,PROD0349,3,2289.41,15,5838.0
ITEM07305,TXN02446,PROD0054,3,1558.87,0,4676.61
ITEM07306,TXN02446,PROD0043,3,1144.01,5,3260.43
ITEM07307,TXN02446,PROD0040,2,2737.75,15,4654.18
ITEM07308,TXN02446,PROD0185,2,4956.65,10,8921.97
ITEM07309,TXN02446,PROD0111,3,3668.16,10,9904.03
ITEM07310,TXN02447,PROD0204,1,974.28,5,925.57
ITEM07311,TXN02448,PROD0261,1,3287.24,15,2794.15
ITEM07312,TXN02448,PROD0098,3,1720.76,0,5162.28
ITEM07313,TXN02448,PROD0361,2,4952.53,10,8914.55
ITEM07314,TXN02448,PROD0009,1,1611.31,10,1450.18
ITEM07315,TXN02448,PROD0440,1,2287.87,10,2059.08
ITEM07316,TXN02449,PROD0211,3,2813.2,10,7595.64
ITEM07317,TXN02449,PROD0402,1,4951.66,0,4951.66
ITEM07318,TXN02450,PROD0240,1,4652.67,15,3954.77
ITEM07319,TXN02451,PROD0362,1,3351.62,10,3016.46
ITEM07320,TXN02451,PROD0326,1,3169.4,15,2693.99
ITEM07321,TXN02451,PROD0428,1,4297.39,15,3652.78
ITEM07322,TXN02451,PROD0264,2,1633.01,15,2776.12
ITEM07323,TXN02452,PROD0036,2,3189.38,15,5421.95
ITEM07324,TXN02452,PROD0416,1,4020.22,10,3618.2
ITEM07325,TXN02452,PROD0026,1,3271.58,10,2944.42
ITEM07326,TXN02452,PROD0070,3,277.21,15,706.89
ITEM07327,TXN02452,PROD0187,1,235.71,15,200.35
ITEM07328,TXN02453,PROD0498,2,2412.84,0,4825.68
ITEM07329,TXN02453,PROD0416,2,4020.22,0,8040.44
ITEM07330,TXN02453,PROD0269,3,4672.31,0,14016.93
ITEM07331,TXN02454,PROD0135,1,2452.82,15,2084.9
ITEM07332,TXN02454,PROD0007,2,4085.14,15,6944.74
ITEM07333,TXN02454,PROD0370,2,2800.6,10,5041.08
ITEM07334,TXN02454,PROD0108,2,556.79,15,946.54
ITEM07335,TXN02455,PROD0342,3,344.71,5,982.42
ITEM07336,TXN02456,PROD0283,3,909.58,5,2592.3
ITEM07337,TXN02457,PROD0410,3,654.13,10,1766.15
ITEM07338,TXN02457,PROD0408,1,3217.95,5,3057.05
ITEM07339,TXN02457,PROD0011,2,3654.25,0,7308.5
ITEM07340,TXN02458,PROD0005,2,3588.77,5,6818.66
ITEM07341,TXN02458,PROD0495,2,4979.45,10,8963.01
ITEM07342,TXN02459,PROD0006,2,1071.62,15,1821.75
ITEM07343,TXN02459,PROD0488,3,3221.93,15,8215.92
ITEM07344,TXN02459,PROD0071,3,4196.65,0,12589.95
ITEM07345,TXN02459,PROD0468,2,1637.84,5,3111.9
ITEM07346,TXN02459,PROD0206,3,4142.48,10,11184.7
ITEM07347,TXN02460,PROD0442,1,4851.78,10,4366.6
ITEM07348,TXN02461,PROD0163,3,845.49,5,2409.65
ITEM07349,TXN02462,PROD0182,2,3001.47,0,6002.94
ITEM07350,TXN02462,PROD0117,2,4581.61,0,9163.22
ITEM07351,TXN02462,PROD0333,1,577.21,10,519.49
ITEM07352,TXN02462,PROD0092,2,1555.24,0,3110.48
ITEM07353,TXN02463,PROD0318,2,1099.2,5,2088.48
ITEM07354,TXN02463,PROD0099,1,3328.0,15,2828.8
ITEM07355,TXN02463,PROD0225,2,925.85,10,1666.53
ITEM07356,TXN02464,PROD0061,3,3605.7,0,10817.1
ITEM07357,TXN02464,PROD0059,3,3527.29,10,9523.68
ITEM07358,TXN02464,PROD0100,2,767.76,15,1305.19
ITEM07359,TXN02464,PROD0161,3,4504.54,0,13513.62
ITEM07360,TXN02465,PROD0434,2,4749.59,0,9499.18
ITEM07361,TXN02465,PROD0431,2,1747.9,10,3146.22
ITEM07362,TXN02466,PROD0222,3,688.49,10,1858.92
ITEM07363,TXN02466,PROD0307,2,4849.69,5,9214.41
ITEM07364,TXN02467,PROD0076,1,813.84,0,813.84
ITEM07365,TXN02467,PROD0293,2,1325.37,10,2385.67
ITEM07366,TXN02467,PROD0396,2,711.23,0,1422.46
ITEM07367,TXN02468,PROD0033,3,4379.85,10,11825.6
ITEM07368,TXN02468,PROD0325,3,326.12,15,831.61
ITEM07369,TXN02468,PROD0447,1,3093.75,0,3093.75
ITEM07370,TXN02469,PROD0207,2,325.3,10,585.54
ITEM07371,TXN02470,PROD0053,1,3373.69,15,2867.64
ITEM07372,TXN02470,PROD0399,1,772.57,10,695.31
ITEM07373,TXN02471,PROD0212,1,2037.65,10,1833.89
ITEM07374,TXN02471,PROD0167,1,4054.47,0,4054.47
ITEM07375,TXN02471,PROD0341,2,1819.85,5,3457.71
ITEM07376,TXN02471,PROD0074,1,1794.18,15,1525.05
ITEM07377,TXN02471,PROD0238,2,641.47,0,1282.94
ITEM07378,TXN02472,PROD0066,1,2399.39,15,2039.48
ITEM07379,TXN02472,PROD0478,3,271.59,0,814.77
ITEM07380,TXN02472,PROD0435,1,2074.26,5,1970.55
ITEM07381,TXN02473,PROD0150,3,4748.52,0,14245.56
ITEM07382,TXN02473,PROD0166,2,4254.57,15,7232.77
ITEM07383,TXN02473,PROD0447,1,3093.75,15,2629.69
ITEM07384,TXN02474,PROD0012,3,675.67,5,1925.66
ITEM07385,TXN02474,PROD0024,1,4362.33,0,4362.33
ITEM07386,TXN02474,PROD0204,2,974.28,0,1948.56
ITEM07387,TXN02475,PROD0023,1,2092.22,15,1778.39
ITEM07388,TXN02475,PROD0345,1,1209.83,0,1209.83
ITEM07389,TXN02475,PROD0148,1,236.52,5,224.69
ITEM07390,TXN02476,PROD0005,2,3588.77,5,6818.66
ITEM07391,TXN02476,PROD0017,1,3534.36,5,3357.64
ITEM07392,TXN02476,PROD0060,3,4960.64,5,14137.82
ITEM07393,TXN02476,PROD0030,3,4860.92,15,12395.35
ITEM07394,TXN02477,PROD0034,1,2293.27,5,2178.61
ITEM07395,TXN02477,PROD0496,3,4128.17,5,11765.28
ITEM07396,TXN02478,PROD0459,3,1159.48,0,3478.44
ITEM07397,TXN02478,PROD0168,1,3734.9,5,3548.15
ITEM07398,TXN02478,PROD0065,2,1365.05,5,2593.59
ITEM07399,TXN02479,PROD0304,1,3194.1,10,2874.69
ITEM07400,TXN02480,PROD0166,1,4254.57,0,4254.57
ITEM07401,TXN02480,PROD0168,1,3734.9,0,3734.9
ITEM07402,TXN02481,PROD0330,1,3143.15,10,2828.84
ITEM07403,TXN02482,PROD0436,3,3723.33,15,9494.49
ITEM07404,TXN02482,PROD0037,1,4109.51,10,3698.56
ITEM07405,TXN02482,PROD0121,2,4810.13,15,8177.22
ITEM07406,TXN02482,PROD0181,1,1039.43,0,1039.43
